recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,cond,random_number
10,1) $0 - $100,30.56,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.35678874514997005
1,4) $350 - $500,400.95,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.45065232436172664
1,2) $100 - $200,171.88,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,TRUE,0.3461435209028423
10,1) $0 - $100,32.21,0,1,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.7136475876905024
6,3) $200 - $350,208.89,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5093344948254526
4,2) $100 - $200,184.14,0,1,Urban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.17572314315475523
10,4) $350 - $500,449.23,0,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.34843695210292935
5,2) $100 - $200,156.04,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.2730185135733336
7,2) $100 - $200,101.9,0,1,Rural,0,Web,No E-Mail,1,0,0,0,FALSE,0.01117207296192646
11,1) $0 - $100,50.68,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.775983102619648
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.010048158466815948
3,2) $100 - $200,102.9,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5677946524228901
2,5) $500 - $750,559.98,1,1,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2373368686530739
10,2) $100 - $200,145.76,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.09835089789703488
10,3) $200 - $350,254.34,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.33815565635450184
10,4) $350 - $500,370.85,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9115277782548219
2,4) $350 - $500,417.35,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,TRUE,0.010036115068942308
8,2) $100 - $200,111.43,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.97080243146047
1,3) $200 - $350,254.77,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.10318438289687037
11,1) $0 - $100,96.6,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.5553422726225108
2,3) $200 - $350,202.05,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.058529645903036
11,1) $0 - $100,63.82,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.6104689065832645
9,3) $200 - $350,317.92,1,1,Rural,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.0386221541557461
7,2) $100 - $200,111.7,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.848819317528978
5,3) $200 - $350,269.1,1,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3632946005091071
3,2) $100 - $200,190.48,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.10148661723360419
4,5) $500 - $750,615.27,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.05014703399501741
10,3) $200 - $350,299.54,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.04716374562121928
3,2) $100 - $200,154.97,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.4016548104118556
10,3) $200 - $350,209.84,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.09405706101097167
10,3) $200 - $350,321.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.306101365480572
9,3) $200 - $350,201.17,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.4889469244517386
10,1) $0 - $100,82.03,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.40197054552845657
5,1) $0 - $100,98.22,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.3493949694093317
8,4) $350 - $500,377.31,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.3552012727595866
2,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9773138754535466
4,4) $350 - $500,366.78,1,1,Rural,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.27897897991351783
1,3) $200 - $350,221.35,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8029249783139676
11,1) $0 - $100,32.81,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.18604855565354228
2,3) $200 - $350,338.6,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.38543449039570987
2,1) $0 - $100,94.84,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.34795095422305167
7,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.15043186908587813
3,2) $100 - $200,182.86,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.00596538744866848
3,"6) $750 - $1,000",811.41,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5861054982524365
11,1) $0 - $100,64.08,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,FALSE,0.7230248572304845
4,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.22899841354228556
1,5) $500 - $750,558.4,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.432853416306898
1,1) $0 - $100,65.82,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9556229941081256
4,5) $500 - $750,565.85,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.7210426162928343
1,2) $100 - $200,195.65,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,9.06970351934433e-4
4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.18392162676900625
4,2) $100 - $200,121.21,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.11924154544249177
10,1) $0 - $100,37.04,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.910263947211206
10,3) $200 - $350,214.15,1,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.35445251408964396
9,2) $100 - $200,163.91,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.6983806365169585
5,1) $0 - $100,62.25,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.08964535919949412
9,5) $500 - $750,666.12,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.45774139650166035
2,"7) $1,000 +",1305.72,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9052635140251368
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5778757587540895
1,"7) $1,000 +",1203.74,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.687788137467578
12,3) $200 - $350,262.28,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5399064882658422
8,2) $100 - $200,114.89,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.46021577320061624
4,1) $0 - $100,50.94,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.43428381835110486
11,1) $0 - $100,87.65,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.17069218028336763
1,3) $200 - $350,347.97,1,1,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.3266605082899332
2,3) $200 - $350,201.6,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6039326181635261
6,3) $200 - $350,233.07,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.9137987638823688
9,1) $0 - $100,51.58,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5310417409054935
6,1) $0 - $100,41.8,0,1,Urban,0,Phone,No E-Mail,1,0,0,0,FALSE,0.9368246162775904
1,"6) $750 - $1,000",777.73,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4011409152299166
1,"7) $1,000 +",1055.41,1,1,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2792982319369912
2,1) $0 - $100,71.05,1,0,Urban,0,Phone,Mens E-Mail,1,1,60.81,1,TRUE,0.49002279061824083
10,4) $350 - $500,376.23,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.282334957504645
2,"6) $750 - $1,000",827.82,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.8007278598379344
7,3) $200 - $350,260.57,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9012376698665321
1,3) $200 - $350,205.61,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.09915118990465999
8,2) $100 - $200,192.75,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.4038446582853794
9,4) $350 - $500,436.59,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8498287776019424
5,3) $200 - $350,233.5,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8094235088210553
9,"6) $750 - $1,000",789.47,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.011412865249440074
4,4) $350 - $500,494.75,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.7115798236336559
10,1) $0 - $100,97.87,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3688052059151232
8,3) $200 - $350,302.43,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.09019597340375185
1,"7) $1,000 +",1542.24,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.32958348956890404
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4897611360065639
12,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.9813277777284384
12,3) $200 - $350,302.77,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.03611721680499613
4,4) $350 - $500,482.1,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.2634889588225633
11,2) $100 - $200,179.5,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.2599263663869351
3,5) $500 - $750,680.77,1,1,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.45364960050210357
10,4) $350 - $500,374.36,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6799922962673008
9,1) $0 - $100,78.77,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.05188121274113655
2,1) $0 - $100,63.08,0,1,Rural,1,Web,No E-Mail,0,0,0,0,TRUE,0.4297385581303388
5,4) $350 - $500,377.71,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.4140848387032747
2,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.2231536244507879
2,4) $350 - $500,496.47,0,1,Urban,0,Web,No E-Mail,1,0,0,0,TRUE,0.023059348110109568
9,5) $500 - $750,725.88,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.46811164333485067
2,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.26181641477160156
3,3) $200 - $350,329.47,1,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.05965926917269826
7,4) $350 - $500,412.68,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.26515254518017173
7,2) $100 - $200,131.07,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.33553039212711155
10,3) $200 - $350,291.69,0,1,Rural,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.3353591540362686
7,1) $0 - $100,46.98,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.048834589309990406
2,1) $0 - $100,63.51,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.22282834723591805
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.3683665827848017
1,3) $200 - $350,306.82,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.48456212459132075
1,2) $100 - $200,187.83,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6519939675927162
1,2) $100 - $200,122.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4807681101374328
7,2) $100 - $200,133.25,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.760952117620036
4,3) $200 - $350,256.03,1,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.982445833273232
6,3) $200 - $350,201.56,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9769750542473048
8,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.514185270993039
10,4) $350 - $500,409.23,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6006377802696079
1,4) $350 - $500,374.8,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.2713014557957649
2,3) $200 - $350,311.03,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.47016001120209694
10,1) $0 - $100,35.89,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.25185649283230305
2,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.0799995691049844
10,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.16647245502099395
3,3) $200 - $350,274.84,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.08965286170132458
3,4) $350 - $500,367.61,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8541784456465393
4,2) $100 - $200,162.15,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.11122543178498745
6,3) $200 - $350,291.5,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.13472649338655174
6,3) $200 - $350,257.27,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.7596733085811138
3,1) $0 - $100,46.65,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.16453649126924574
7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.1451209036167711
3,1) $0 - $100,50.73,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.8054890411440283
4,3) $200 - $350,279.28,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.9123751390725374
10,3) $200 - $350,201.24,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8166179251857102
10,3) $200 - $350,305.17,1,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9338328579906374
1,1) $0 - $100,46,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9295052152592689
10,4) $350 - $500,409.55,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6661982913501561
8,1) $0 - $100,57.57,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.30527787399478257
3,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.722774118417874
2,3) $200 - $350,339.3,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.275674095377326
3,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.3698377883993089
3,4) $350 - $500,373.3,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.24215940409339964
5,2) $100 - $200,142.94,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.22470563021488488
3,1) $0 - $100,64.65,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.907618167810142
1,4) $350 - $500,394.1,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.5107749032322317
9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.375702851684764
12,3) $200 - $350,321.47,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4160618237219751
11,2) $100 - $200,178.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.2097103027626872
11,1) $0 - $100,44.04,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.9077604489866644
6,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.8630120579618961
2,2) $100 - $200,194.19,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.02502664038911462
4,"6) $750 - $1,000",777.74,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.10390938329510391
10,3) $200 - $350,317.92,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.44586951564997435
2,5) $500 - $750,719.77,1,0,Urban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9481055832002312
10,1) $0 - $100,51.14,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.2775273835286498
2,2) $100 - $200,198.8,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4299599986989051
2,2) $100 - $200,146.97,1,0,Urban,0,Web,No E-Mail,1,0,0,0,TRUE,0.2664277288131416
8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.24007859895937145
3,1) $0 - $100,63.36,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.2659418403636664
4,3) $200 - $350,208.16,1,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.17919815238565207
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.21001467830501497
3,3) $200 - $350,231.22,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.09322939161211252
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3233433261048049
9,5) $500 - $750,567.13,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6527427732944489
9,2) $100 - $200,129.56,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.7784757174085826
1,3) $200 - $350,312.07,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9722460359334946
9,4) $350 - $500,391.23,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.44417036254890263
3,1) $0 - $100,91.71,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.02759892027825117
1,2) $100 - $200,106.75,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9722280644346029
5,2) $100 - $200,149.74,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.36624662135727704
2,"6) $750 - $1,000",956.92,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.294128144858405
7,3) $200 - $350,340.77,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.28355274884961545
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4152286045718938
2,4) $350 - $500,487.68,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.21738742641173303
8,3) $200 - $350,244.12,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.1969492167700082
1,4) $350 - $500,479.31,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6729341149330139
10,3) $200 - $350,223.44,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.08170603192411363
4,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9437819027807564
8,1) $0 - $100,63.49,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.10604557045735419
10,2) $100 - $200,123.66,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.24776461930014193
4,1) $0 - $100,83.71,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.03168740007095039
12,2) $100 - $200,158.9,0,1,Urban,0,Web,No E-Mail,1,0,0,0,FALSE,0.1403436497785151
2,1) $0 - $100,31.76,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4293588427826762
2,4) $350 - $500,398,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9224550758954138
2,2) $100 - $200,102.25,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4066127650439739
4,3) $200 - $350,234.01,1,0,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5445059293415397
8,3) $200 - $350,290.67,1,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.6744810400996357
12,1) $0 - $100,96.47,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5803296470548958
5,1) $0 - $100,47.03,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.7354646935127676
10,2) $100 - $200,154.59,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.29237488424405456
2,3) $200 - $350,211.44,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4319529263302684
2,1) $0 - $100,86.2,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6681281821802258
12,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.48349101725034416
1,"6) $750 - $1,000",802.73,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.1804101807065308
10,1) $0 - $100,96.05,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8690660828724504
9,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.26698140404187143
2,2) $100 - $200,171.53,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9340764230582863
6,3) $200 - $350,323.57,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.30131704406812787
3,4) $350 - $500,418.39,0,1,Rural,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.480801232624799
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.4292754086200148
1,1) $0 - $100,48.77,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.4550065116491169
1,3) $200 - $350,244.97,1,0,Surburban,1,Web,No E-Mail,1,0,0,0,TRUE,0.3246585661545396
4,3) $200 - $350,208.18,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.840039576869458
2,3) $200 - $350,280.45,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.5766534430440515
9,2) $100 - $200,160.97,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.37170579051598907
1,3) $200 - $350,342.13,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9068032503128052
2,1) $0 - $100,94.11,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.09278227714821696
6,5) $500 - $750,503.24,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.17505719838663936
2,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.04995700903236866
1,5) $500 - $750,552.22,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.547147830016911
8,2) $100 - $200,161.59,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.20406114729121327
1,"6) $750 - $1,000",888.46,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6309759165160358
9,1) $0 - $100,64.94,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5391752449795604
1,3) $200 - $350,231.74,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.12955067679286003
4,1) $0 - $100,99.93,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5965870341751724
11,2) $100 - $200,107.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.2375644042622298
7,2) $100 - $200,121.57,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6116767101921141
8,1) $0 - $100,85,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8076020840089768
9,4) $350 - $500,488.61,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6644118949770927
11,1) $0 - $100,77.86,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.6396206626668572
2,5) $500 - $750,516.48,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.07667130627669394
1,3) $200 - $350,308.55,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.3340801983140409
10,1) $0 - $100,76.92,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.12207234813831747
11,3) $200 - $350,250.73,1,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8123899884521961
1,4) $350 - $500,483.94,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.3533928347751498
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.48440353595651686
4,3) $200 - $350,275.65,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.24450856284238398
5,3) $200 - $350,304.35,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9865662786178291
4,1) $0 - $100,31.65,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.23980223387479782
1,3) $200 - $350,295.51,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.40839879610575736
2,"6) $750 - $1,000",988.24,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.2789560887031257
4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.16247750958427787
7,5) $500 - $750,505.43,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9133784123696387
6,4) $350 - $500,457.75,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9225752274505794
2,3) $200 - $350,327.4,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.35681932512670755
9,3) $200 - $350,269.23,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.39815913094207644
4,5) $500 - $750,741.67,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.3450720286928117
2,1) $0 - $100,45.69,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8280476673971862
3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.29224336752668023
1,1) $0 - $100,81.35,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4897784960921854
